,movie_id,department,id,job,name
7067,332741,Production,1532333.0,Producer,John Hunt
7068,332741,Writing,1532333.0,Writer,John Hunt
7069,66062,Directing,67075.0,Director,Sion Sono
7070,66062,Writing,67075.0,Writer,Sion Sono
7071,196319,Directing,109453.0,Director,Ward Kimball
7072,373922,Directing,25236.0,Director,Johnnie To
7073,373922,Production,25236.0,Producer,Johnnie To
7074,373922,Writing,25239.0,Screenplay,Yau Nai-Hoi
7075,373922,Production,25239.0,Producer,Yau Nai-Hoi
7076,373922,Camera,25240.0,Director of Photography,Cheng Siu-Keung
7077,119637,Directing,14227.0,Director,Jules Dassin
7078,46784,Directing,146964.0,Director,Kenneth Anger
7079,46781,Directing,146964.0,Director,Kenneth Anger
7080,46781,Writing,146964.0,Writer,Kenneth Anger
7081,272720,Directing,1385608.0,Director,B. S. Johnson
7082,272720,Writing,1385608.0,Writer,B. S. Johnson
7083,303484,Directing,1385608.0,Director,B. S. Johnson
7084,303484,Writing,1385608.0,Writer,B. S. Johnson
7085,356862,Directing,1385608.0,Director,B. S. Johnson
7086,118014,Directing,997694.0,Director,Germaine Dulac
7087,118014,Writing,11595.0,Writer,Antonin Artaud
7088,44510,Directing,5602.0,Director,David Lynch
7089,44510,Crew,5602.0,Script,David Lynch
7090,44510,Writing,5602.0,Screenplay,David Lynch
7091,44510,Visual Effects,5602.0,Animation,David Lynch
7092,44510,Camera,5602.0,Camera Operator,David Lynch
7093,44510,Sound,1117303.0,Sound,Alan Splet
7094,372297,Directing,1135994.0,Director,Martin Prakkat
7095,372297,Production,1357376.0,Producer,Joju George
7096,372297,Production,1550311.0,Producer,Shebin Backer
7097,372297,Writing,1135994.0,Writer,Martin Prakkat
7098,372297,Writing,587726.0,Writer,Unni R
7099,372297,Sound,1198764.0,Music,Gopi Sunder
7100,372297,Crew,1071571.0,Cinematography,Jomon T John
7101,372297,Writing,587726.0,Story,Unni R
7102,372297,Writing,587726.0,Screenplay,Unni R
7103,63989,Directing,238400.0,Director,Ivan Calbérac
7104,87081,Directing,118415.0,Director,Sean Baker
7105,86320,Directing,932971.0,Director,Eduardo Coutinho
7106,86320,Writing,932971.0,Writer,Eduardo Coutinho
7107,86531,Directing,115174.0,Director,Daniel Ribeiro
7108,86531,Writing,115174.0,Writer,Daniel Ribeiro
7109,314837,Directing,52909.0,Director,Masato Harada
7110,314837,Writing,52909.0,Screenplay,Masato Harada
7111,299751,Directing,8574.0,Director,Walter Salles
7112,61348,Directing,81727.0,Director,Darnell Martin
7113,365997,Directing,77863.0,Director,Toni Myers
7114,365997,Editing,77863.0,Editor,Toni Myers
7115,365997,Writing,77863.0,Writer,Toni Myers
7116,237799,Directing,35137.0,Director,Josiane Balasko
7117,54821,Directing,53304.0,Director,Peter Lord
7118,54821,Writing,53304.0,Writer,Peter Lord
7119,46879,Directing,19841.0,Director,Mateo Gil
7120,46879,Writing,19841.0,Writer,Mateo Gil
7121,316491,Directing,122740.0,Director,Sergiu Nicolaescu
7122,353163,Directing,557603.0,Director,Ricardo Trogi
7123,353163,Writing,81823.0,Screenplay,Louis Morissette
7124,138061,Directing,1108071.0,Director,Sean Dunne
7125,383869,Directing,121588.0,Director,Eric Lavaine
7126,383869,Writing,81796.0,Writer,Héctor Cabello Reyes
7127,383869,Writing,121588.0,Writer,Eric Lavaine
7128,62592,Directing,64171.0,Director,James Hayman
7129,173385,Directing,122423.0,Director,Yorgos Lanthimos
7130,120729,Directing,19304.0,Director,John Schlesinger
7131,120729,Writing,55477.0,Writer,Alan Bennett
7132,49855,Directing,46297.0,Director,Jay Russell
7133,268893,Directing,78297.0,Director,Phil Vischer
7134,273296,Directing,78298.0,Director,Mike Nawrocki
7135,273296,Writing,78298.0,Writer,Mike Nawrocki
7136,273296,Writing,78297.0,Writer,Phil Vischer
7137,273309,Writing,78297.0,Writer,Phil Vischer
7138,273309,Directing,78298.0,Director,Mike Nawrocki
7139,112699,Directing,1173642.0,Director,Muzhi Yuan
7140,112699,Writing,1173642.0,Writer,Muzhi Yuan
7141,246381,Writing,80602.0,Theatre Play,Tyler Perry
7142,246381,Directing,80602.0,Director,Tyler Perry
7143,64133,Directing,29905.0,Director,Marguerite Duras
7144,64133,Writing,29905.0,Writer,Marguerite Duras
7145,149026,Directing,18378.0,Director,Herbert Ross
7146,149026,Writing,37710.0,Writer,Peter Hyams
7147,166610,Directing,173626.0,Director,Norm McCabe
7148,166610,Sound,551674.0,Music,Carl W. Stalling
7149,166610,Production,149374.0,Producer,Leon Schlesinger
7150,17376,Directing,284665.0,Director,Michel Spinosa
7151,17376,Writing,284665.0,Writer,Michel Spinosa
7152,26803,Directing,18069.0,Director,Brian Gibson
7153,26803,Writing,18069.0,Writer,Brian Gibson
7154,256916,Directing,37613.0,Director,Jaime Chávarri
7155,149320,Directing,39996.0,Director,Sidney Lumet
7156,149320,Directing,10601.0,Director,Joseph L. Mankiewicz
7157,183889,Directing,39996.0,Director,Sidney Lumet
7158,80670,Directing,582221.0,Director,Vyacheslav Ross
7159,80670,Writing,582221.0,Writer,Vyacheslav Ross
7160,68551,Directing,82418.0,Director,Erik Van Looy
7161,57395,Writing,24011.0,Screenplay,Jia Zhangke
7162,57395,Directing,24011.0,Director,Jia Zhangke
7163,57395,Camera,25471.0,Director of Photography,Nelson Yu Lik-wai
7164,355998,Directing,56212.0,Director,Eric Khoo
7165,376482,Directing,84074.0,Director,Jay Karas
7166,20583,Directing,60438.0,Director,Michael Landon Jr.
7167,33317,Directing,110347.0,Director,William K.L. Dickson 
7168,33317,Directing,110348.0,Director,William Heise
7169,99313,Directing,16862.0,Director,Claude Lelouch
7170,99313,Writing,16862.0,Writer,Claude Lelouch
7171,407613,Directing,20405.0,Director,Brian Posehn
7172,389868,Directing,939147.0,Director, Yeon Sang-Ho
7173,389868,Writing,939147.0,Writer, Yeon Sang-Ho
7174,36926,Directing,1037308.0,Director,Rory Kennedy
7175,228034,Directing,146801.0,Director,Martin Guigui
7176,228034,Writing,1112607.0,Screenplay,Rustam Branaman
7177,228034,Writing,146801.0,Screenplay,Martin Guigui
7178,347763,Directing,181029.0,Director,Ruth Platt
7179,347763,Writing,181029.0,Writer,Ruth Platt
7180,68139,Directing,73289.0,Director,Conor McPherson
7181,68139,Writing,148609.0,Theatre Play,Samuel Beckett
7182,248694,Directing,557332.0,Director,Rob Moretti
7183,248694,Writing,557332.0,Writer,Rob Moretti
7184,248694,Production,562179.0,Producer,Sean Paul Lockhart
7185,176568,Directing,1063379.0,Director,Teuvo Tulio
7186,176568,Writing,1063379.0,Writer,Teuvo Tulio
7187,176568,Writing,1146052.0,Writer,Regina Linnanheimo
7188,176568,Writing,1161689.0,Writer,Yrjö Norta
7189,39061,Directing,121971.0,Director,Riri Riza
7190,39061,Writing,121971.0,Writer,Riri Riza
7191,391779,Directing,1264504.0,Director,Sajid
7192,391779,Directing,1264503.0,Director,Farhad
7193,391779,Writing,1264504.0,Writer,Sajid
7194,391779,Writing,1264503.0,Writer,Farhad
7195,384573,Directing,550669.0,Director,Andrew Rossi
7196,41844,Directing,11343.0,Director,David Yates
7197,139521,Directing,87550.0,Director,Vishal Bhardwaj
7198,139521,Writing,87550.0,Writer,Vishal Bhardwaj
7199,49199,Writing,21902.0,Writer,Manfred Wong
7200,49199,Production,21902.0,Production Director,Manfred Wong
7201,49199,Directing,65994.0,Director,Andrew Lau
7202,378450,Directing,1272236.0,Director,Paloma Aguilera Valdebenito
7203,63877,Directing,53861.0,Director,Susan Seidelman
7204,258026,Directing,1095730.0,Director,Nikos Panayotopoulos
7205,47234,Directing,548633.0,Director,Renos Haralambidis
7206,47234,Writing,548633.0,Writer,Renos Haralambidis
7207,205361,Directing,47640.0,Director,Clark Johnson
7208,261581,Writing,52849.0,Writer,Louis C.K.
7209,261581,Directing,52849.0,Director,Louis C.K.
7210,407048,Directing,1061603.0,Director,Kevin Dunn
7211,287603,Directing,1142319.0,Director,Steven Feinartz
7212,287603,Writing,1214063.0,Writer,Eddie Pepitone
7213,33495,Directing,69038.0,Director,Carlo Vanzina
7214,33495,Writing,69038.0,Screenplay,Carlo Vanzina
7215,33495,Writing,69040.0,Screenplay,Enrico Vanzina
7216,33495,Writing,55912.0,Screenplay,Diego Abatantuono
7217,33495,Writing,69038.0,Story,Carlo Vanzina
7218,33495,Writing,69040.0,Story,Enrico Vanzina
7219,77137,Directing,85551.0,Director,Giovanni Veronesi
7220,77137,Writing,85551.0,Screenplay,Giovanni Veronesi
7221,77137,Production,57301.0,Producer,Vittorio Cecchi Gori
7222,58773,Directing,55916.0,Director,Gabriele Salvatores
7223,41583,Writing,126970.0,Writer,Umberto Contarello
7224,41583,Writing,93725.0,Writer,Carlo Mazzacurati
7225,41583,Directing,55916.0,Director,Gabriele Salvatores
7226,357837,Directing,29700.0,Director,David Winters
7227,357837,Writing,45343.0,Writer,David A. Prior
7228,270251,Directing,1418.0,Director,Albert Maysles
7229,270251,Directing,139002.0,Director,David Maysles
7230,85483,Directing,488.0,Director,Steven Spielberg
7231,85483,Writing,57727.0,Writer,Robert Clouse
7232,206260,Directing,17380.0,Director,Jay Chou
7233,206260,Writing,17380.0,Writer,Jay Chou
7234,206260,Camera,232804.0,Director of Photography,Mark Lee Ping-Bing
7235,97513,Directing,563461.0,Director,Stan Brakhage
7236,97513,Editing,563461.0,Editor,Stan Brakhage
7237,97513,Crew,563461.0,Cinematography,Stan Brakhage
7238,175587,Production,33223.0,Producer,Hal Roach
7239,175587,Writing,33223.0,Story,Hal Roach
7240,175587,Directing,103926.0,Director,Robert F. McGowan
7241,44328,Directing,11523.0,Director,Georges Méliès
7242,372640,Writing,225887.0,Screenplay,Michel Leclerc
7243,372640,Directing,225887.0,Director,Michel Leclerc
7244,85840,Directing,24939.0,Director,George Seaton
7245,36162,Directing,550475.0,Director,Fyodor Khitruk
7246,36162,Directing,550480.0,Director,Геннадий Сокольский
7247,114499,Directing,5690.0,Director,James Algar
7248,114503,Directing,5690.0,Director,James Algar
7249,130062,Writing,24840.0,Novel,Alexandre Dumas père
7250,130062,Directing,1016035.0,Director,Max Linder
7251,130062,Writing,1016035.0,Writer,Max Linder
7252,410965,Directing,84074.0,Director,Jay Karas
7253,189291,Sound,553927.0,Music,Emilio Kauderer
7254,189291,Directing,587929.0,Director,José Luis García Sánchez
7255,198518,Directing,1048479.0,Director,Miguel Littín 
7256,46040,Directing,8311.0,Director,Farah Khan
7257,46040,Writing,9897.0,Writer,Shirish Kunder
7258,399814,Directing,2252.0,Director,Maz Jobrani
7259,399814,Writing,2252.0,Writer,Maz Jobrani
7260,333127,Directing,58316.0,Director,John Fortenberry
7261,296193,Directing,57604.0,Director,Joel Gallen
7262,334461,Directing,57604.0,Director,Joel Gallen
7263,341106,Sound,10759.0,Music,Michael Nyman
7264,341106,Directing,557222.0,Director,Stig Björkman
7265,192178,Directing,1012097.0,Director,Jon Jost
7266,192178,Production,1012097.0,Producer,Jon Jost
7267,192178,Editing,1012097.0,Editor,Jon Jost
7268,192178,Art,1012097.0,Art Direction,Jon Jost
7269,192178,Sound,1012097.0,Sound Editor,Jon Jost
7270,192178,Sound,1012097.0,Sound mixer,Jon Jost
7271,192178,Visual Effects,1012097.0,Visual Effects,Jon Jost
7272,192178,Camera,1012097.0,Director of Photography,Jon Jost
7273,279068,Directing,236644.0,Director,Augusto Genina
7274,133569,Directing,137055.0,Director,Cláudio Assis
7275,133569,Writing,357113.0,Writer,Hilton Lacerda
7276,133569,Camera,10038.0,Director of Photography,Walter Carvalho
7277,178382,Directing,56383.0,Director,Kelly Reichardt
7278,105325,Production,7879.0,Executive Producer,John Lasseter
7279,105325,Directing,137194.0,Director,Kevin Deters
7280,105325,Writing,137194.0,Story,Kevin Deters
7281,105325,Directing,137195.0,Director,Stevie Wermers
7282,105325,Writing,137195.0,Story,Stevie Wermers
7283,101566,Directing,72196.0,Director,Amir Naderi
7284,138730,Directing,41616.0,Director,Segundo de Chomón
7285,24007,Directing,5602.0,Director,David Lynch
7286,24007,Writing,5602.0,Writer,David Lynch
7287,191595,Directing,8819.0,Director,Billy Bitzer
7288,29020,Directing,121037.0,Director,Bob Clampett
7289,29020,Writing,65705.0,Novel,Dr. Seuss
7290,29020,Production,149374.0,Producer,Leon Schlesinger
7291,29020,Sound,551674.0,Music,Carl W. Stalling
7292,375167,Directing,56654.0,Director,Laura Morante
7293,52247,Directing,145608.0,Director,Júlio Bressane
7294,52247,Camera,10038.0,Director of Photography,Walter Carvalho
7295,27370,Directing,85809.0,Director,Shane Van Dyke
7296,27370,Writing,85809.0,Writer,Shane Van Dyke
7297,122794,Sound,22680.0,Music,Jan A.P. Kaczmarek
7298,122794,Directing,96387.0,Director,Petr Zelenka
7299,122794,Writing,96387.0,Writer,Petr Zelenka
7300,122794,Writing,223230.0,Novel,Fyodor Dostoevsky
7301,122794,Writing,1035927.0,Adaptation,Evald Schorm
7302,40217,Directing,35475.0,Director,Sean S. Cunningham
7303,40217,Writing,8538.0,Writer,Lewis Abernathy
7304,14907,Directing,77625.0,Director,Josh Becker
7305,14907,Crew,77625.0,Script,Josh Becker
7306,191536,Directing,1189782.0,Director,Gunārs Piesis
7307,57924,Directing,23799.0,Director,Uwe Boll
7308,57924,Writing,23799.0,Writer,Uwe Boll
7309,132608,Directing,127673.0,Director,Mauro Lima
7310,132608,Writing,127673.0,Writer,Mauro Lima
7311,416867,Directing,95024.0,Director,Bobcat Goldthwait
7312,336776,Directing,67075.0,Director,Sion Sono
7313,336776,Writing,67075.0,Writer,Sion Sono
7314,73823,Directing,1333477.0,Director,Charles Lane
7315,73823,Writing,1333477.0,Writer,Charles Lane
7316,399300,Directing,1166720.0,Director,Yue Song
7317,399300,Writing,1166720.0,Writer,Yue Song
7318,173739,Directing,1076801.0,Director,Ozualdo Ribeiro Candeias
7319,112283,Directing,568019.0,Director,Park Jin-Pyo
7320,211029,Directing,114004.0,Director,Noah Buschel
7321,211029,Writing,114004.0,Writer,Noah Buschel
7322,61187,Directing,57832.0,Director,Daniel Lee
7323,117592,Directing,1045486.0,Director,Jean Painlevé
7324,117592,Writing,1045486.0,Writer,Jean Painlevé
7325,117592,Production,1045486.0,Producer,Jean Painlevé
7326,162686,Directing,1045486.0,Director,Jean Painlevé
7327,24043,Writing,114925.0,Writer,Richard Dutcher
7328,24043,Directing,114925.0,Director,Richard Dutcher
7329,161969,Directing,143463.0,Director,Dave Fleischer
7330,322455,Directing,224884.0,Director,Imanol Uribe
7331,382170,Writing,55785.0,Writer,Shunji Iwai
7332,382170,Directing,55785.0,Director,Shunji Iwai
7333,29211,Directing,97083.0,Director,William Klein
7334,412437,Directing,226771.0,Director,Antti Jokinen
7335,412437,Writing,226771.0,Writer,Antti Jokinen
7336,381063,Directing,1099847.0,Director,Joel Potrykus
7337,381063,Writing,1099847.0,Writer,Joel Potrykus
7338,243984,Directing,176856.0,Director,Howard Baker
7339,18182,Directing,63713.0,Director,Martha Coolidge
7340,241999,Directing,64278.0,Director,Michael Feifer
7341,241999,Writing,64278.0,Writer,Michael Feifer
7342,155191,Directing,1232592.0,Director,Chris Eyre
7343,70278,Directing,580824.0,Director,Rainer Sarnet
7344,43776,Directing,72647.0,Director,Juan Carlos Tabío
7345,20784,Directing,86543.0,Director,David Attenborough
7346,20784,Writing,86543.0,Writer,David Attenborough
7347,126820,Directing,204484.0,Director,Ken Burns
7348,35826,Directing,19266.0,Director,Larry Cohen
7349,35826,Writing,19266.0,Writer,Larry Cohen
7350,21194,Directing,964037.0,Director,Issa López
7351,21194,Writing,964037.0,Writer,Issa López
7352,255885,Directing,61440.0,Director,Lance Bangs
7353,333099,Directing,502188.0,Director,Andrew Jenks
7354,145959,Directing,15901.0,Director,Jonathan Sanger
7355,402543,Directing,1527715.0,Director,Director X.
7356,402543,Writing,1239766.0,Writer,Nisha Ganatra
7357,413440,Directing,88039.0,Director,Steven R. Monroe
7358,413440,Writing,969712.0,Writer,Nina Weinman
7359,343858,Directing,95329.0,Director,Kevin Connor
7360,114108,Directing,11523.0,Director,Georges Méliès
7361,114108,Writing,44217.0,Story,Charles Perrault
7362,61736,Directing,6413.0,Director,Danny Huston
7363,263260,Directing,1080813.0,Director,Fritz Genschow
7364,44787,Directing,131469.0,Director,Leo Hurwitz
7365,44787,Directing,131470.0,Director,Paul Strand
7366,333318,Directing,105574.0,Director,Adrián García Bogliano
7367,204051,Directing,87554.0,Director,Im Kwon-taek
7368,374440,Directing,1554277.0,Director,Andrew Ahn
7369,374440,Writing,1554277.0,Writer,Andrew Ahn
7370,296344,Directing,1120003.0,Director,Alekos Sakellarios
7371,296344,Writing,1120003.0,Writer,Alekos Sakellarios
7372,42123,Directing,32277.0,Director,Geoff Murphy
7373,402536,Directing,1141078.0,Director,Franck Dion
7374,402536,Writing,1141078.0,Writer,Franck Dion
7375,117337,Sound,88593.0,Music,Himesh Reshammiya
7376,117337,Directing,110146.0,Director,Pooja Bhatt
7377,139272,Directing,150259.0,Director,Osman Sınav
7378,413279,Writing,7624.0,Characters,Stan Lee
7379,413279,Production,10850.0,Producer,Kevin Feige
7380,413279,Directing,55934.0,Director,Taika Waititi
7381,413279,Writing,55934.0,Writer,Taika Waititi
7382,340402,Directing,109692.0,Director,David E. Talbert
7383,340402,Writing,109692.0,Writer,David E. Talbert
7384,208039,Directing,17350.0,Director,Kevin Macdonald
7385,111103,Directing,126620.0,Director,Ross McElwee
7386,111103,Camera,126620.0,Director of Photography,Ross McElwee
7387,386743,Directing,1135153.0,Director,Étienne-Jules Marey
7388,189225,Directing,97083.0,Director,William Klein
7389,243599,Directing,63783.0,Director,Christie Will
7390,390422,Directing,11343.0,Director,David Yates
7391,276833,Directing,42226.0,Director,Regina Russell Banali
7392,276833,Production,42226.0,Producer,Regina Russell Banali
7393,276833,Writing,42226.0,Writer,Regina Russell Banali
7394,276833,Camera,42226.0,Additional Camera,Regina Russell Banali
7395,376257,Directing,1140441.0,Director,Dawn Porter
7396,16766,Directing,80752.0,Director,Shinji Higuchi
7397,370545,Directing,1571402.0,Director,Darina Shmidt
7398,370545,Writing,86860.0,Writer,Leonid Barats
7399,370545,Writing,86861.0,Writer,Rostislav Khait
7400,370545,Writing,1269249.0,Writer,Sergey Petreykov
7401,370545,Production,1571403.0,Producer,Alexander Boyarskiy
7402,370545,Production,7592.0,Producer,Sergey Selyanov
7403,352498,Directing,1327643.0,Director,Kerem Sanga
7404,352498,Writing,1327643.0,Writer,Kerem Sanga
7405,352498,Production,33341.0,Executive Producer,Rick Rosenthal
7406,358725,Directing,71929.0,Director,Benoît Delépine
7407,358725,Writing,71929.0,Writer,Benoît Delépine
7408,358725,Directing,71930.0,Director,Gustave de Kervern
7409,358725,Writing,71930.0,Writer,Gustave de Kervern
7410,210306,Directing,82194.0,Director,Neill Blomkamp
7411,210306,Writing,82194.0,Writer,Neill Blomkamp
7412,80301,Directing,64278.0,Director,Michael Feifer
7413,345725,Directing,931172.0,Director,Chen Jianbin
7414,324013,Directing,9789.0,Director,Robert Altman
7415,167012,Directing,95329.0,Director,Kevin Connor
7416,167012,Writing,95329.0,Writer,Kevin Connor
7417,279558,Directing,53339.0,Director,Maria von Heland
7418,369336,Directing,558860.0,Director,David Zellner
7419,393961,Directing,1608971.0,Director,Michal Siewierski
7420,394224,Directing,558860.0,Director,David Zellner
7421,394224,Writing,558860.0,Screenplay,David Zellner
7422,52254,Directing,145639.0,Director,David Sieveking
7423,309929,Art,19377.0,Art Direction,Erick Zonca
7424,309929,Directing,19377.0,Director,Erick Zonca
7425,309929,Writing,96290.0,Screenplay,Olivier Lorelle
7426,67276,Directing,5602.0,Director,David Lynch
7427,105829,Directing,1119016.0,Director,Rashid Nugmanov
7428,74302,Directing,109083.0,Director,Ertem Eğilmez
7429,371153,Directing,239256.0,Director,Selçuk Aydemir
7430,347127,Directing,130051.0,Director,Craig Moss
7431,426634,Directing,1187602.0,Director,John Pilger
7432,426634,Writing,1187602.0,Writer,John Pilger
7433,57739,Directing,1250945.0,Director,Özcan Deniz
7434,187897,Writing,70675.0,Writer,Ni Kuang
7435,187897,Directing,99436.0,Director,Chang Cheh
7436,180371,Directing,102557.0,Director,Maurício Farias
7437,180371,Writing,102557.0,Co-Writer,Maurício Farias
7438,180371,Writing,1095855.0,Co-Writer,Fábio Porchat
7439,362974,Directing,1293597.0,Director,No Deok
7440,412329,Directing,76962.0,Director,Ramon Fernandez
7441,185644,Directing,112588.0,Director,Kirby Dick
7442,206397,Directing,67314.0,Director,Rick Ray
7443,103181,Directing,729.0,Director,Lonny Price
7444,103181,Writing,729.0,Writer,Lonny Price
7445,103181,Writing,11076.0,Writer,David Hyde Pierce
7446,103181,Sound,52154.0,Songs,Stephen Sondheim
7447,56486,Directing,40506.0,Director,Ulrich Seidl
7448,99004,Directing,12733.0,Director,Ladislao Vajda
7449,429126,Directing,101810.0,Director,Benjamin Dickinson
7450,59046,Directing,228754.0,Director,Alessandro Piva
7451,115877,Directing,103509.0,Director,Eloy de la Iglesia
7452,203059,Directing,61440.0,Director,Lance Bangs
7453,298522,Directing,92782.0,Director,Wyatt Cenac
7454,323690,Writing,208685.0,Writer,Matt Braunger
7455,323690,Directing,1142319.0,Director,Steven Feinartz
7456,360022,Directing,94264.0,Director,Casper Andreas
7457,360022,Writing,1006148.0,Writer,David Michael Barrett
7458,173845,Writing,94371.0,Writer,Ilya Ilf
7459,173845,Directing,568301.0,Director,Gösta Bernhard
7460,173845,Writing,568301.0,Writer,Gösta Bernhard
7461,40061,Directing,18563.0,Director,Georges Lautner
7462,40061,Writing,18778.0,Writer,Jean Poiret
7463,320892,Directing,61440.0,Director,Lance Bangs
7464,373841,Directing,1021805.0,Director,Neil Breen
7465,373841,Production,1021805.0,Producer,Neil Breen
7466,373841,Writing,1021805.0,Writer,Neil Breen
7467,87759,Directing,1190398.0,Director,Vladimir Basov
7468,87759,Writing,590449.0,Novel,Alexander Pushkin
7469,87759,Writing,1190398.0,Writer,Vladimir Basov
7470,24681,Directing,1178964.0,Director,Jann Turner
7471,319851,Directing,15206.0,Director,Jim McBride
7472,125949,Directing,15206.0,Director,Jim McBride
7473,51281,Directing,143722.0,Director,Garri Bardin
7474,51281,Writing,143722.0,Writer,Garri Bardin
7475,51281,Writing,63977.0,Writer,Hans Christian Andersen
7476,186019,Directing,110347.0,Director,William K.L. Dickson 
7477,18141,Writing,11683.0,Writer,Zdeněk Svěrák
7478,18141,Writing,11683.0,Story,Zdeněk Svěrák
7479,18141,Directing,11688.0,Director,Jan Svěrák
7480,37376,Directing,55983.0,Director,Jim Henson
7481,46629,Directing,70579.0,Director,Serdar Akar
7482,201633,Directing,1050201.0,Director,Peter Tscherkassky
7483,122134,Camera,1868.0,Camera Operator,Louis Lumière
7484,122134,Directing,1868.0,Director,Louis Lumière
7485,129865,Camera,1868.0,Camera Operator,Louis Lumière
7486,129865,Directing,1868.0,Director,Louis Lumière
7487,159898,Directing,110348.0,Director,William Heise
7488,159898,Directing,110347.0,Director,William K.L. Dickson 
7489,144410,Directing,110348.0,Director,William Heise
7490,144410,Directing,110347.0,Director,William K.L. Dickson 
7491,127224,Directing,110347.0,Director,William K.L. Dickson 
7492,127224,Directing,110348.0,Director,William Heise
7493,126413,Directing,110347.0,Director,William K.L. Dickson 
7494,159910,Directing,110347.0,Director,William K.L. Dickson 
7495,159910,Directing,110348.0,Director,William Heise
7496,144393,Directing,110347.0,Director,William K.L. Dickson 
7497,144393,Directing,110348.0,Director,William Heise
7498,190605,Directing,44866.0,Director,Edwin S. Porter
7499,130450,Camera,8819.0,Director of Photography,Billy Bitzer
7500,130450,Directing,100036.0,Director,D.W. Griffith
7501,130450,Production,100036.0,Producer,D.W. Griffith
7502,130450,Writing,89518.0,Writer,Mack Sennett
7503,48918,Directing,32072.0,Director,Jacques Dorfmann
7504,167190,Directing,1117498.0,Director,PES
7505,167190,Writing,1117498.0,Writer,PES
7506,430973,Directing,1012317.0,Director,Marlon Rivera
7507,430973,Writing,227371.0,Writer,Chris Martinez
7508,56828,Directing,185438.0,Director,Genndy Tartakovsky
7509,230029,Directing,121148.0,Director,Park Joong-hoon
7510,89433,Directing,70109.0,Director,Benny Chan
7511,168693,Directing,71082.0,Director,Andrea Arnold
7512,168693,Writing,71082.0,Writer,Andrea Arnold
7513,231218,Directing,71082.0,Director,Andrea Arnold
7514,44472,Directing,71082.0,Director,Andrea Arnold
7515,44472,Writing,71082.0,Writer,Andrea Arnold
7516,46522,Writing,100288.0,Story,Stanley Livingston
7517,46522,Directing,99233.0,Director,Steve Barkett
7518,46522,Writing,99233.0,Story,Steve Barkett
7519,46522,Writing,99233.0,Writer,Steve Barkett
7520,369059,Directing,59821.0,Director,Edmund Entin
7521,369059,Directing,59824.0,Director,Gary Entin
7522,84705,Directing,58053.0,Director,Pang Ho-cheung
7523,124101,Directing,1077999.0,Director,Mark Rappaport
7524,394689,Directing,453.0,Director,Riki Lindhome
7525,394689,Writing,453.0,Writer,Riki Lindhome
7526,394689,Writing,132354.0,Writer,Kate Micucci
7527,205236,Directing,229765.0,Director,Mariano Ozores
7528,205236,Directing,932708.0,Director,José Luis Sáenz de Heredia
7529,377691,Directing,72372.0,Director,Charlotte Sieling
7530,377691,Writing,72372.0,Writer,Charlotte Sieling
7531,377691,Crew,1462966.0,Cinematography,Rasmus Arrildt
7532,327083,Directing,57604.0,Director,Joel Gallen
7533,16487,Directing,34517.0,Director,Trey Parker
7534,16487,Directing,34518.0,Director,Matt Stone
7535,16486,Production,34517.0,Producer,Trey Parker
7536,16486,Visual Effects,34517.0,Animation Department Coordinator,Trey Parker
7537,16486,Visual Effects,34518.0,Animation Department Coordinator,Matt Stone
7538,16486,Directing,34517.0,Director,Trey Parker
7539,16486,Directing,34518.0,Director,Matt Stone
7540,16486,Writing,34518.0,Author,Matt Stone
7541,16486,Writing,34517.0,Author,Trey Parker
7542,26461,Directing,60962.0,Director,Mike Clattenburg
7543,26461,Writing,60962.0,Writer,Mike Clattenburg
7544,365037,Directing,60966.0,Director,Robb Wells
7545,365037,Directing,60971.0,Director,John Paul Tremblay
7546,365037,Directing,1219130.0,Director,Mike Smith
7547,382598,Writing,232898.0,Writer,Frédéric Jardin
7548,382598,Writing,946119.0,Writer,Fabrice Roger-Lacan
7549,382598,Directing,1067317.0,Director,Nicolas Benamou
7550,382598,Writing,1067317.0,Writer,Nicolas Benamou
7551,411088,Directing,1051305.0,Director,Oriol Paulo
7552,411088,Writing,1051305.0,Writer,Oriol Paulo
7553,57518,Writing,62842.0,Writer,Eddie Griffin
7554,57518,Directing,84074.0,Director,Jay Karas
7555,334679,Directing,116330.0,Director,Patrick Creadon
7556,108177,Directing,84074.0,Director,Jay Karas
7557,108177,Writing,84075.0,Writer,Demetri Martin
7558,271120,Directing,1322394.0,Director,Tan Pin Pin
7559,393658,Directing,52044.0,Director,David Winning
7560,369057,Directing,31155.0,Director,Fred Olen Ray
7561,369057,Writing,31155.0,Writer,Fred Olen Ray
7562,180514,Directing,1022633.0,Director,Jarl Kulle
7563,180514,Writing,1022633.0,Writer,Jarl Kulle
7564,228987,Directing,22323.0,Director,Colin Nutley
7565,228987,Writing,22323.0,Writer,Colin Nutley
7566,42467,Directing,225898.0,Director,István Szabó
7567,96001,Directing,1050896.0,Director,Marco Dutra
7568,96001,Directing,1050897.0,Director,Juliana Rojas
7569,96001,Writing,1050897.0,Writer,Juliana Rojas
7570,96001,Writing,1050896.0,Writer,Marco Dutra
7571,236696,Directing,100888.0,Director,Chuck Jones
7572,236696,Writing,362742.0,Story,Michael Maltese
7573,35992,Directing,55456.0,Director,Earl Bellamy
7574,128044,Directing,85637.0,Director,Béla Tarr
7575,128044,Writing,85637.0,Writer,Béla Tarr
7576,114145,Directing,11523.0,Director,Georges Méliès
